readAlignmentCoord,A,B,C,D,E,F,G,H,1,2,3,4,5,6,7,8,9,10,11,12,PR01,PR02,PR03,PR04,PR05,PR06,PR07,PR08,PR09,PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10
3696994,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
3696995,0,1,36,77,0,0,0,0,0,0,0,0,0,0,0,0,1,696,0,0,0,0,0,1,1,0,0,84,1,0,250,1,0,0,1,0,0,0,1
3696996,0,0,72,89,0,0,0,0,0,0,0,0,1,0,0,0,1,1024,1,1,0,0,0,0,0,0,0,104,0,0,259,0,0,1,0,1,1,0,1
3696997,6,11,3583,4550,3,9,5,6,12,10,6,3,7,7,6,7,6,40550,4,8,9,7,3,7,8,13,9,4682,4,11,12672,2,9,8,4,13,4,14,7
3696998,2,1,248,378,1,0,1,1,0,0,1,0,1,0,1,1,0,2660,0,1,0,1,0,1,1,5,1,384,0,1,1253,0,0,0,1,1,0,1,1
3696999,1,1,445,672,2,1,1,0,5,2,1,1,0,2,2,1,0,5250,1,3,0,0,0,0,1,2,2,758,2,3,2434,1,2,1,2,1,1,0,0
3697000,0,0,8,15,0,0,0,0,0,0,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,0,0,14,0,0,40,0,0,0,0,0,0,0,0
3697001,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,22,0,0,0,0,0,0,0,0
3701883,0,0,0,0,0,0,0,37,0,0,0,0,0,0,16,0,0,0,1,0,1,0,108,0,0,0,0,0,0,0,0,0,0,0,137,0,1,0,0
3704064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3704065,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
3704066,0,0,0,0,1,0,392,347,0,0,0,0,1190,0,0,1,0,1,0,0,0,0,0,0,0,1,0,294,0,0,417,0,0,1,0,0,0,0,0
3706106,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3706107,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0
3706108,2,1,2,925,599,2,2,0,0,1,0,1,1,1564,0,0,1,0,0,0,2,1,1,0,0,1,2067,0,1,4,2,0,1,0,1013,0,1,0,0
3706708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3706709,3,253,3,2,0,1,1,3,2,1,1,0,511,0,3,0,1,2,0,1,2,3535,1,0,1,4,2,0,1,0,1,0,1,1,1,0,2479,0,1
3706710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3706711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3707155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3707156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3707157,0,0,0,0,72,0,0,0,1,0,0,0,0,2,452,0,0,0,1,0,0,437,1,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0
3707562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3707790,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3707791,13,8471,8847,33,6,7,9,8,15720,8,8,5,8,10,7,6,5,35,14,16,23,8,11,7,7,34666,31,4,9,12,12,5,7,9,10,18,8,16,22854
3707792,0,4,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,13
3707793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3708194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3708195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3708196,0,0,245,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,515,0,1,322,0,0,1,0,0,0,3,1,0,0,1,0,1,0,0,628,0
3709865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3710098,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3710099,0,0,0,0,9,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
3710100,1,4,3,3,1722,3,1,0,1,1,0,5953,1,3,0,2,1,1,3,5,2,2,0,1466,1,1,1,0,2,2,0,0,1,2771,2,2,1,1,0
3710101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3710477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3710478,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3710479,2,1045,1,1,1,2,4,2,3431,2,2,0,2,1,0,1,3,7,1,4,1,1,4,3776,3,0,4,0,1,5,2,2305,2,1,6,2,1,4,0
3710480,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3712739,2,0,2,1197,289,0,1,0,3,0,1,0,957,0,1,1,2,1,2,0,2,4,0,5,2933,1,1,0,0,0,1,1,1,1,2,0,1,3396,1
3712740,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3713049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3713050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3713051,0,438,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1773,0,0,0,224,0,0,1,0,0,493,0,0,0,0,0,1,1,1,0
3714268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,35,0
3715928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3715929,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3715930,1,0,0,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0
3715931,217,236,609,864,84,866,2,2,3,1,2,1,3,2939,3,0,2,12,4,0,0,0,0,4,2,1,1,0,2295,0,3,1,1,3350,2,3,0,0,2
3715932,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0
3715933,2,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0
3715934,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3715935,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3716970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3716971,7,2,2,6323,4,4,4,1,9310,4,2,4,5,0,5,6,6,17,4,4,6,5,12587,6,4,4,12,3,2,4,12082,4,3,5,10,6,4,10,6
3716972,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3716973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3721516,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721517,4,0,0,0,0,1820,1,0,0,0,1,0,0,1,276,0,1,0,0,0,0,1,0,401,1,0,0,0,0,136,0,0,0,0,0,0,0,0,1
3721518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3722031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3722032,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722033,0,1,425,0,0,1,0,0,0,0,0,0,171,0,0,0,0,1,0,1,1,576,1,0,0,1,0,0,0,0,1237,0,0,0,1,0,1,1,0
3723265,462,0,0,0,0,3,1,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,0
3723266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726084,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0
3726085,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,19,0,0,0,0,0,0
3726086,2,4,579,3685,3,2,2,4,3,0,1,1,4,4,0,2,3994,5,3,0,3,0,1,1,2,2,4,0,3663,4,3,1,5038,2,2,2,0,0,0
3726087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726877,0,196,204,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,434,0,0,0,0,0,0,232,1,0,7,0,418,1,1,1,0,0,1,0,0
3728094,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3728095,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,90,0,0,1,1,0,1,0,0,0,0,0,0,0,123,0,0,0,0
3728096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3733816,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,13
3733817,1429,0,1,3,0,1,0,3,1,0,2,2,0,1,1,1,3,1,1,6121,2,0,1,3,0,0,0,1296,2,0,0,0,1,2,0,3,1,1,1981
3733818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739806,1,47,0,1,0,1,0,0,1,0,0,68,0,0,0,0,0,0,0,1,0,0,0,59,0,0,0,0,0,0,0,0,1,0,0,1,0,142,0
3739807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3741459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3741460,0,50,0,0,0,0,0,0,1,118,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0
3741713,0,0,0,0,0,0,22,0,1,0,0,0,0,0,87,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,1,0,0,53,0,0
3741714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743355,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,160,1,0,0,0,2,156,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0
3744739,6349,1,2,0,0,6,0,2,289,0,1,1,0,0,0,1,2,3,2,4,2,2,3254,0,0,2,1,0,2,1,1,0,2143,1,2,2,0,1,3
3744740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745628,1,386,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,641,1,0,1184,0,0,0,0,0,1,0,0,0,0,581,0,0,0,0,0
3745629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3747800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3747801,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
3747802,1,0,0,1186,0,0,1,1,1,1,1,3,0,0,2,1,0,756,0,0,0,0,1,1229,0,2,1,0,0,1,0,0,0,0,1051,0,0,0,1
3748553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3748554,1,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,523,0,0,1,0,0,0,0,0,0,1,505,0,0,0,0,0
3748832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3748833,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3750637,3,1,4,3,0,4,3,10134,14,4,2,1,5,0,1,5637,2,1,5,3,8,7,8854,3,1,4,2,12,8,3,0,2,1,8,6,2,5,8429,3
3750638,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0
3750945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
3751404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3751405,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0
3751406,1,4,0,2,245,417,296,0,0,0,0,0,0,0,0,1,0,0,0,996,1,1,0,0,1,1269,1,1,0,0,0,725,0,0,0,0,0,0,0
3751822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3751823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3751824,0,0,0,0,0,0,19,0,0,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
3751825,0,0,3,1,0,0,2695,0,0,0,0,0,0,1,1671,2,2,1,0,2,1948,3,0,3,1,1,2,0,1,3,1,2171,1,1,0,2,0,4,1
3751826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3752578,96,0,0,2,0,0,0,0,0,0,0,0,0,437,1,0,0,0,0,0,0,442,0,1,0,0,0,0,0,0,0,0,1,1,0,0,398,0,0
3752579,0,0,0,239,0,0,0,0,0,0,0,0,0,0,256,1,0,1,0,1,0,400,0,1,0,1,0,0,0,0,1,0,0,252,0,0,0,0,0
3753056,0,0,1,0,0,307,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0
3753819,0,0,0,1,0,0,1,407,0,0,0,338,0,1,0,1,0,0,0,0,0,0,165,1,0,0,0,0,0,279,1,1,0,0,0,0,0,1,0
3753912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3753913,77,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3753914,463,79,0,2,0,1,0,1,0,1,1,1,1,1781,1,1,0,2,0,0,0,0,1,0,0,2,0,298,1,0,662,1,0,1,1,0,1,0,2
3753915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755443,1,1493,2,1,1,1,0,0,1,2,0,1,0,1,0,2566,0,1,0,1,3,1313,0,0,0,2,0,1,0,2,0,1,1,2,0,3608,0,2,0
3755444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
3755445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755511,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756317,0,86,210,0,0,0,2,0,0,416,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,394,0,1,0,0,0,0,0,0,0,580,0,0,0
3756360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756849,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756850,3095,0,0,0,0,1,0,0,2,1,1,2080,0,0,0,0,0,1,0,3,1,1,0,534,0,0,0,0,0,520,2,1,1,0,0,0,1,0,0
3756851,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756879,0,1,0,0,1,0,0,1096,0,0,0,0,1,1,0,1,0,1542,0,0,1,990,0,1,0,0,0,0,0,1,2,0,0,858,1,0,1,1,1
3757012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3757013,47,0,0,0,0,0,1,0,0,1,0,0,0,189,0,0,0,0,0,1,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
3757449,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
3757450,107,0,0,0,0,296,472,0,0,0,0,1,932,0,1,2,1,1,0,291,0,1,122,0,2,324,0,0,1,3,0,0,1,0,328,0,1,305,1
3757623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758964,0,1,1,0,378,0,0,0,0,0,0,0,0,818,2,0,0,2,0,1,0,0,0,558,0,0,0,0,3,0,0,0,2,0,0,513,1,0,1
3758965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3758966,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3759441,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759442,11,4,1,2,1,6812,2,1,41,4135,5,0,0,1,1,9,5,18,3,6,5,4,11187,2,5,4,4,4,2,6,4,2,3,4,4,8,9,19399,2
3759443,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
3759444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3760632,0,1,769,2,0,1,0,0,1,1,0,1,0,0,0,1,0,2,0,2218,0,3,858,1,1,0,2,1,1,1909,0,2,0,0,0,3,2,1,1
3760633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
3761194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3761196,0,1,1,172,0,0,0,0,0,1,0,1,0,0,0,355,0,1,0,0,1,0,0,0,711,0,0,0,0,0,0,0,1,162,0,0,0,0,0
3762441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762442,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0
3762443,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0
3762444,1590,3212,1,1,1,2,0,2,2,2,0,2,0,2,2,6494,0,1,0,1,4,4,1,1,0,0,0,811,3,3,2,1770,0,1,1,2,3,0,2
3762445,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,0,0,0,0,0,0,0
3762446,59,8,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,1,0,0,1,0
3762447,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0
3762448,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0
3762450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762677,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762678,1,0,0,2,1,0,506,0,1,2,0,1,1185,1,0,0,1,0,0,4,0,0,0,1925,1,0,0,1,0,0,0,222,1,1,0,1,0,0,0
3764136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3764137,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0
3764138,1,1,0,1,221,1125,0,1,0,2,0,0,0,1,1,1,1,4876,1,0,1,1,0,0,0,2,0,889,0,0,2306,2,0,0,2,2,1,0,3
3764139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3764140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3765867,6,4,4,3,3,8,4,646,5,372,0,0,3,5,1,3,3,4,4,3,3,4,4,817,5,1,3,4,4,5,747,1,5,3,3,5,0,2,2
3765868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
