#Plate,Well,Hoped For Transposon Coord,Feature,Average Value,Occupancy,Occupancy Test,Potential Hit,Retest,Rearray or Colony Purify,Comment,Progenitor Collection Plate,Progenitor Collection Well
58A,F12,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
58A,G01,3123718,SO_3008,4.8E-01,True,OK,FALSE,,Colony Purify,,,
58A,G02,2010116,SO_1911,5.5E-01,True,OK,FALSE,,Colony Purify,,,
58A,G03,4274803,mshI1,6.0E-01,True,OK,FALSE,Yes,Colony Purify,,,
58A,G04,1116580,SO_1075,6.3E-01,True,OK,FALSE,,Colony Purify,,,
58A,G05,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,G06,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,G07,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,G08,-1,Blank,8.2E-01,False,OK,FALSE,,Colony Purify,,,
58A,G09,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58A,G10,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
58A,G11,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
58A,G12,-1,Blank,7.2E-01,False,OK,FALSE,,Colony Purify,,,
58A,H01,4149425,SO_4007,4.8E-01,True,OK,FALSE,,Colony Purify,,,
58A,H02,4327703,SO_4152,5.1E-01,True,OK,FALSE,,Colony Purify,,,
58A,H03,4274803,mshI1,5.8E-01,True,OK,FALSE,,Colony Purify,,,
58A,H04,4471536,pstS,6.0E-01,True,OK,FALSE,,Colony Purify,,,
58A,H05,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
58A,H06,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
58A,H07,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
58A,H08,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
58A,H09,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
58A,H10,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
58A,H11,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
58A,H12,-1,Blank,7.1E-01,False,OK,FALSE,,Colony Purify,,,
58B,A01,-1,Blank,6.9E-01,False,OK,FALSE,,Colony Purify,,,
58B,A02,-1,Blank,7.3E-01,False,OK,FALSE,,Colony Purify,,,
58B,A03,-1,Blank,7.3E-01,False,OK,FALSE,,Colony Purify,,,
58B,A04,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
58B,A05,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
58B,A06,3104744,R,5.5E-01,True,OK,FALSE,,Colony Purify,,,
58B,A07,3030415,SO_2902,5.7E-01,True,OK,FALSE,,Colony Purify,,,
58B,A08,2534473,SO_2426,5.7E-01,True,OK,FALSE,,Colony Purify,,,
58B,A09,3440450,tnpA,5.5E-01,True,OK,FALSE,,Colony Purify,,,
58B,A10,490855,uvrD,5.5E-01,True,OK,FALSE,,Colony Purify,,,
58B,A11,3629991,SO_3483,5.3E-01,True,OK,FALSE,,Colony Purify,,,
58B,A12,2097225,SO_1997,5.1E-01,True,OK,FALSE,,Colony Purify,,,
58B,B01,-1,Blank,7.0E-01,False,OK,FALSE,,Colony Purify,,,
58B,B02,-1,Blank,7.3E-01,False,OK,FALSE,,Colony Purify,,,
58B,B03,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
58B,B04,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
58B,B05,449609,plpD,6.1E-01,True,OK,FALSE,,Colony Purify,,,
58B,B06,66348,ktrA,6.1E-01,True,OK,FALSE,,Colony Purify,,,
58B,B07,1301600,SO_1251,6.1E-01,True,OK,FALSE,,Colony Purify,,,
58B,B08,2534473,SO_2426,6.0E-01,True,OK,FALSE,,Colony Purify,,,
58B,B09,3957700,SO_3802,6.1E-01,True,OK,TRUE,,Colony Purify,Other variants aren’t hits. ,,
58B,B10,2198432,SO_2100,5.9E-01,True,OK,TRUE,Yes,Colony Purify,Other variants aren’t hits. ,,
58B,B11,3629991,SO_3483,6.0E-01,True,OK,TRUE,,Colony Purify,Other variants aren’t hits. ,,
58B,B12,2097225,SO_1997,5.6E-01,True,OK,FALSE,,Colony Purify,,,
58B,C01,-1,Blank,6.8E-01,False,OK,FALSE,,Colony Purify,,,
58B,C02,-1,Blank,7.3E-01,False,OK,FALSE,,Colony Purify,,,
58B,C03,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
58B,C04,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
58B,C05,449609,plpD,6.1E-01,True,OK,FALSE,,Colony Purify,,,
58B,C06,66348,ktrA,6.3E-01,True,OK,FALSE,,Colony Purify,,,
58B,C07,1301600,SO_1251,6.2E-01,True,OK,FALSE,,Colony Purify,,,
58B,C08,4117894,narQ,6.1E-01,True,OK,FALSE,,Colony Purify,,,
58B,C09,3957700,SO_3802,6.3E-01,True,OK,FALSE,,Colony Purify,,,
58B,C10,2198432,SO_2100,5.9E-01,True,OK,FALSE,,Colony Purify,,,
58B,C11,1609469,SO_1534,6.2E-01,True,OK,TRUE,,Colony Purify,Other variants aren’t hits. ,,
58B,C12,751700,nicT,5.9E-01,True,OK,FALSE,,Colony Purify,,,
58B,D01,-1,Blank,6.7E-01,False,OK,FALSE,,Colony Purify,,,
58B,D02,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
58B,D03,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
58B,D04,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58B,D05,2221929,SO_2117,6.2E-01,True,OK,FALSE,,Colony Purify,,,
58B,D06,3245677,SO_3117,6.2E-01,True,OK,FALSE,,Colony Purify,,,
58B,D07,5056926,SO_A0107,6.1E-01,True,OK,FALSE,,Colony Purify,,,
58B,D08,4117894,narQ,5.9E-01,True,OK,FALSE,,Colony Purify,,,
58B,D09,2809008,SO_2687,6.1E-01,True,OK,FALSE,,Colony Purify,,,
58B,D10,1529513,SO_1463,6.1E-01,True,OK,FALSE,,Colony Purify,,,
58B,D11,1609469,SO_1534,6.1E-01,True,OK,FALSE,,Colony Purify,,,
58B,D12,751700,nicT,5.9E-01,True,OK,FALSE,,Colony Purify,,,
58B,E01,-1,Blank,6.9E-01,False,OK,FALSE,,Colony Purify,,,
58B,E02,-1,Blank,7.2E-01,False,OK,FALSE,,Colony Purify,,,
58B,E03,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
58B,E04,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
58B,E05,2221929,SO_2117,6.4E-01,True,OK,FALSE,,Colony Purify,,,
58B,E06,3245677,SO_3117,6.3E-01,True,OK,FALSE,,Colony Purify,,,
58B,E07,5056926,SO_A0107,6.3E-01,True,OK,FALSE,,Colony Purify,,,
58B,E08,45431,yrdA,6.1E-01,True,OK,FALSE,,Colony Purify,,,
58B,E09,2809008,SO_2687,6.1E-01,True,OK,FALSE,,Colony Purify,,,
58B,E10,-1,Blank,5.9E-01,True,CC,FALSE,,Colony Purify,,,
58B,E11,5042980,SO_A0094,6.2E-01,True,OK,FALSE,,Colony Purify,,,
58B,E12,751700,nicT,6.2E-01,True,OK,TRUE,,Colony Purify,Other variants aren’t hits. ,,
58B,F01,-1,Blank,6.5E-01,False,OK,FALSE,,Colony Purify,,,
58B,F02,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
58B,F03,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
58B,F04,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
58B,F05,904546,dksA,7.2E-01,False,DO,FALSE,,Colony Purify,,,
58B,F06,4331792,ttrS,6.3E-01,True,OK,FALSE,,Colony Purify,,,
58B,F07,5056926,SO_A0107,6.2E-01,True,OK,FALSE,,Colony Purify,,,
58B,F08,45431,yrdA,6.2E-01,True,OK,FALSE,,Colony Purify,,,
58B,F09,1356224,SO_1302,6.2E-01,True,OK,FALSE,,Colony Purify,,,
58B,F10,1529513,SO_1463,5.7E-01,True,OK,FALSE,,Colony Purify,,,
58B,F11,5042980,SO_A0094,6.2E-01,True,OK,FALSE,,Colony Purify,,,
58B,F12,2571621,sye1,6.0E-01,True,OK,FALSE,Yes,Colony Purify,,,
58B,G01,-1,Blank,6.7E-01,False,OK,FALSE,,Colony Purify,,,
58B,G02,-1,Blank,7.2E-01,False,OK,FALSE,,Colony Purify,,,
58B,G03,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
58B,G04,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
58B,G05,904546,dksA,6.6E-01,True,OK,TRUE,,Colony Purify,Other variants didn’t grow.,,
58B,G06,4331792,ttrS,6.0E-01,True,OK,FALSE,,Colony Purify,,,
58B,G07,4512668,SO_4324,6.1E-01,True,OK,FALSE,,Colony Purify,,,
58B,G08,45431,yrdA,7.8E-01,False,DO,FALSE,,Colony Purify,,,
58B,G09,1356224,SO_1302,6.0E-01,True,OK,FALSE,,Colony Purify,,,
58B,G10,1529513,SO_1463,6.1E-01,True,OK,FALSE,,Colony Purify,,,
58B,G11,1437036,SO_1380,5.8E-01,True,OK,FALSE,,Colony Purify,,,
58B,G12,2571621,sye1,5.9E-01,True,OK,TRUE,Yes,Colony Purify,Other variants aren’t hits. NADH flavin oxidoreductase.,,
58B,H01,-1,Blank,6.5E-01,False,OK,FALSE,,Colony Purify,,,
58B,H02,-1,Blank,7.1E-01,False,OK,FALSE,,Colony Purify,,,
58B,H03,-1,Blank,7.2E-01,False,OK,FALSE,,Colony Purify,,,
58B,H04,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
58B,H05,3104744,R,5.4E-01,True,OK,FALSE,,Colony Purify,,,
58B,H06,3030415,SO_2902,5.5E-01,True,OK,FALSE,,Colony Purify,,,
58B,H07,4512668,SO_4324,7.5E-01,False,DO,FALSE,,Colony Purify,,,
58B,H08,3440450,tnpA,5.2E-01,True,OK,FALSE,,Colony Purify,,,
58B,H09,490855,uvrD,7.5E-01,False,DO,FALSE,,Colony Purify,,,
58B,H10,3629991,SO_3483,5.5E-01,True,OK,FALSE,,Colony Purify,,,
58B,H11,1437036,SO_1380,5.9E-01,True,OK,FALSE,,Colony Purify,,,
58B,H12,1757288,fahA,5.5E-01,True,OK,FALSE,,Colony Purify,,,
60A,A01,4163933,mltD,4.9E-01,True,OK,FALSE,,Colony Purify,,,
60A,A02,2234087,SO_2127,5.3E-01,True,OK,FALSE,,Colony Purify,,,
60A,A03,539243,SO_0518,5.4E-01,True,OK,FALSE,,Colony Purify,,,
60A,A04,1497334,SO_1434,5.7E-01,True,OK,FALSE,,Colony Purify,,,
60A,A05,3792475,SO_3634,5.7E-01,True,OK,FALSE,,Colony Purify,,,
60A,A06,115854,selB,5.7E-01,True,OK,FALSE,,Colony Purify,,,
60A,A07,572510,SO_0550,5.6E-01,True,OK,FALSE,,Colony Purify,,,
60A,A08,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
60A,A09,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
60A,A10,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60A,A11,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
60A,A12,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
60A,B01,149156,SO_0141,5.1E-01,True,OK,FALSE,,Colony Purify,,,
60A,B02,2234087,SO_2127,5.7E-01,True,OK,FALSE,,Colony Purify,,,
60A,B03,4194907,SO_4040,6.0E-01,True,OK,FALSE,,Colony Purify,,,
60A,B04,5055245,SO_A0106,6.3E-01,True,OK,FALSE,,Colony Purify,,,
60A,B05,3792475,SO_3634,6.2E-01,True,OK,FALSE,,Colony Purify,,,
60A,B06,4577464,fabG,6.1E-01,True,OK,FALSE,,Colony Purify,,,
60A,B07,572510,SO_0550,6.1E-01,True,OK,FALSE,,Colony Purify,,,
60A,B08,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60A,B09,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60A,B10,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
60A,B11,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
60A,B12,-1,Blank,7.1E-01,False,OK,FALSE,,Colony Purify,,,
60A,C01,149156,SO_0141,5.0E-01,True,OK,FALSE,,Colony Purify,,,
60A,C02,3932858,cydD,5.7E-01,True,OK,FALSE,,Colony Purify,,,
60A,C03,4194907,SO_4040,6.0E-01,True,OK,FALSE,,Colony Purify,,,
60A,C04,5055245,SO_A0106,6.3E-01,True,OK,FALSE,,Colony Purify,,,
60A,C05,3223357,putP,6.4E-01,True,OK,FALSE,,Colony Purify,,,
60A,C06,4577464,fabG,6.3E-01,True,OK,FALSE,,Colony Purify,,,
60A,C07,4071767,hydX,6.2E-01,True,OK,FALSE,Yes,Colony Purify,,,
60A,C08,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60A,C09,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
60A,C10,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
60A,C11,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
60A,C12,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
60A,D01,3150205,SO_4797,5.0E-01,True,OK,FALSE,,Colony Purify,,,
60A,D02,3932858,cydD,5.8E-01,True,OK,FALSE,,Colony Purify,,,
60A,D03,1840034,SO_1759,6.0E-01,True,OK,FALSE,,Colony Purify,,,
60A,D04,3172289,SO_3058,6.4E-01,True,OK,FALSE,,Colony Purify,,,
60A,D05,3223357,putP,6.4E-01,True,OK,FALSE,,Colony Purify,,,
60A,D06,1538397,tmRNA,6.3E-01,True,OK,FALSE,,Colony Purify,,,
60A,D07,4071767,hydX,6.3E-01,True,OK,FALSE,,Colony Purify,,,
60A,D08,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
60A,D09,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
60A,D10,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
60A,D11,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
60A,D12,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60A,E01,3150205,SO_4797,5.0E-01,True,OK,FALSE,,Colony Purify,,,
60A,E02,3839021,SO_3688,5.8E-01,True,OK,FALSE,,Colony Purify,,,
60A,E03,1840034,SO_1759,6.1E-01,True,OK,FALSE,,Colony Purify,,,
60A,E04,3172289,SO_3058,6.3E-01,True,OK,FALSE,,Colony Purify,,,
60A,E05,1000118,SO_0967,6.5E-01,True,OK,FALSE,,Colony Purify,,,
60A,E06,1538397,tmRNA,6.5E-01,True,OK,FALSE,,Colony Purify,,,
60A,E07,3602440,barA,6.4E-01,True,OK,FALSE,,Colony Purify,,,
60A,E08,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60A,E09,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
60A,E10,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
60A,E11,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60A,E12,-1,Blank,7.2E-01,False,OK,FALSE,,Colony Purify,,,
60A,F01,1079167,cobO,4.7E-01,True,OK,FALSE,,Colony Purify,,,
60A,F02,3839021,SO_3688,5.7E-01,True,OK,FALSE,,Colony Purify,,,
60A,F03,2927514,SO_2803,6.2E-01,True,OK,FALSE,,Colony Purify,,,
60A,F04,3172289,SO_3058,6.5E-01,True,OK,FALSE,,Colony Purify,,,
60A,F05,1000118,SO_0967,6.4E-01,True,OK,FALSE,,Colony Purify,,,
60A,F06,1538397,tmRNA,6.3E-01,True,OK,FALSE,,Colony Purify,,,
60A,F07,3602440,barA,6.2E-01,True,OK,TRUE,,Colony Purify,Slow.,,
60A,F08,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60A,F09,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
60A,F10,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
60A,F11,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
60A,F12,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
60A,G01,1079167,cobO,4.6E-01,True,OK,FALSE,,Colony Purify,,,
60A,G02,3839021,SO_3688,5.5E-01,True,OK,FALSE,,Colony Purify,,,
60A,G03,2927514,SO_2803,6.0E-01,True,OK,FALSE,,Colony Purify,,,
60A,G04,637052,sspB,6.2E-01,True,OK,FALSE,,Colony Purify,,,
60A,G05,1000118,SO_0967,6.1E-01,True,OK,FALSE,,Colony Purify,,,
60A,G06,1051044,nuoJ,6.2E-01,True,OK,FALSE,Yes,Colony Purify,,,
60A,G07,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60A,G08,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
60A,G09,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
60A,G10,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
60A,G11,-1,Blank,7.3E-01,False,OK,FALSE,,Colony Purify,,,
60A,G12,-1,Blank,7.1E-01,False,OK,FALSE,,Colony Purify,,,
60A,H01,1079167,cobO,4.2E-01,True,OK,FALSE,,Colony Purify,,,
60A,H02,539243,SO_0518,5.1E-01,True,OK,FALSE,,Colony Purify,,,
60A,H03,1497334,SO_1434,5.5E-01,True,OK,FALSE,,Colony Purify,,,
60A,H04,637052,sspB,5.9E-01,True,OK,FALSE,,Colony Purify,,,
60A,H05,115854,selB,5.8E-01,True,OK,FALSE,,Colony Purify,,,
60A,H06,1051044,nuoJ,5.9E-01,True,OK,FALSE,Yes,Colony Purify,,,
60A,H07,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60A,H08,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
60A,H09,-1,Blank,7.1E-01,False,OK,FALSE,,Colony Purify,,,
60A,H10,-1,Blank,7.3E-01,False,OK,FALSE,,Colony Purify,,,
60A,H11,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
60A,H12,-1,Blank,7.2E-01,False,OK,FALSE,,Colony Purify,,,
60B,A01,-1,Blank,6.7E-01,False,OK,FALSE,,Colony Purify,,,
60B,A02,-1,Blank,7.2E-01,False,OK,FALSE,,Colony Purify,,,
60B,A03,-1,Blank,7.1E-01,False,OK,FALSE,,Colony Purify,,,
60B,A04,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
60B,A05,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
60B,A06,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
60B,A07,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
60B,A08,874880,SO_0852,5.7E-01,True,OK,FALSE,,Colony Purify,,,
60B,A09,2320147,ptpA,5.6E-01,True,OK,FALSE,,Colony Purify,,,
60B,A10,880052,attE,5.4E-01,True,OK,FALSE,,Colony Purify,,,
60B,A11,3691916,hlyU,5.3E-01,True,OK,FALSE,Yes,Colony Purify,,,
60B,A12,4612102,SO_4420,5.2E-01,True,OK,FALSE,,Colony Purify,,,
60B,B01,-1,Blank,6.9E-01,False,OK,FALSE,,Colony Purify,,,
60B,B02,-1,Blank,7.3E-01,False,OK,FALSE,,Colony Purify,,,
60B,B03,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
60B,B04,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
60B,B05,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
60B,B06,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
60B,B07,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
60B,B08,874880,SO_0852,6.1E-01,True,OK,FALSE,,Colony Purify,,,
60B,B09,2320147,ptpA,6.0E-01,True,OK,FALSE,,Colony Purify,,,
60B,B10,880052,attE,7.7E-01,False,DO,FALSE,,Colony Purify,,,
60B,B11,3691916,hlyU,5.9E-01,True,OK,FALSE,,Colony Purify,,,
60B,B12,4612102,SO_4420,7.4E-01,False,DO,FALSE,,Colony Purify,,,
60B,C01,-1,Blank,7.2E-01,False,OK,FALSE,,Colony Purify,,,
60B,C02,-1,Blank,7.2E-01,False,OK,FALSE,,Colony Purify,,,
60B,C03,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
60B,C04,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
60B,C05,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
60B,C06,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
60B,C07,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60B,C08,783052,argR,6.1E-01,True,OK,FALSE,,Colony Purify,,,
60B,C09,3121413,SO_3005,6.1E-01,True,OK,FALSE,,Colony Purify,,,
60B,C10,880052,attE,6.0E-01,True,OK,FALSE,,Colony Purify,,,
60B,C11,4612102,SO_4420,5.8E-01,True,OK,FALSE,,Colony Purify,,,
60B,C12,4612102,SO_4420,5.9E-01,True,OK,FALSE,,Colony Purify,,,
60B,D01,-1,Blank,7.1E-01,False,OK,FALSE,,Colony Purify,,,
60B,D02,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
60B,D03,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
60B,D04,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
60B,D05,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
60B,D06,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
60B,D07,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60B,D08,783052,argR,6.3E-01,True,OK,FALSE,,Colony Purify,,,
60B,D09,3121413,SO_3005,6.1E-01,True,OK,FALSE,,Colony Purify,,,
60B,D10,880052,attE,6.0E-01,True,OK,FALSE,,Colony Purify,,,
60B,D11,4612102,SO_4420,6.1E-01,True,OK,FALSE,,Colony Purify,,,
60B,D12,4612102,SO_4420,5.8E-01,True,OK,FALSE,,Colony Purify,,,
60B,E01,-1,Blank,6.8E-01,False,OK,FALSE,,Colony Purify,,,
60B,E02,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
60B,E03,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60B,E04,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
60B,E05,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
60B,E06,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
60B,E07,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60B,E08,4273979,mshI2,6.1E-01,True,OK,FALSE,Yes,Colony Purify,,,
60B,E09,3836857,csgE,6.0E-01,True,OK,FALSE,,Colony Purify,,,
60B,E10,880052,attE,5.9E-01,True,OK,FALSE,,Colony Purify,,,
60B,E11,4612102,SO_4420,6.0E-01,True,OK,FALSE,,Colony Purify,,,
60B,E12,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
60B,F01,-1,Blank,6.8E-01,False,OK,FALSE,,Colony Purify,,,
60B,F02,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
60B,F03,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
60B,F04,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
60B,F05,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60B,F06,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
60B,F07,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
60B,F08,4273979,mshI2,6.2E-01,True,OK,FALSE,,Colony Purify,,,
60B,F09,3836857,csgE,6.0E-01,True,OK,FALSE,,Colony Purify,,,
60B,F10,880052,attE,6.0E-01,True,OK,FALSE,,Colony Purify,,,
60B,F11,4612102,SO_4420,5.9E-01,True,OK,FALSE,,Colony Purify,,,
60B,F12,4612102,SO_4420,5.8E-01,True,OK,FALSE,,Colony Purify,,,
60B,G01,-1,Blank,6.7E-01,False,OK,FALSE,,Colony Purify,,,
60B,G02,-1,Blank,7.3E-01,False,OK,FALSE,,Colony Purify,,,
60B,G03,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
60B,G04,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
60B,G05,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
60B,G06,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
60B,G07,2712200,SO_2584,6.0E-01,True,OK,FALSE,,Colony Purify,,,
60B,G08,1929905,SO_1840,5.9E-01,True,OK,FALSE,,Colony Purify,,,
60B,G09,880052,attE,6.0E-01,True,OK,FALSE,,Colony Purify,,,
60B,G10,880052,attE,5.8E-01,True,OK,FALSE,,Colony Purify,,,
60B,G11,4612102,SO_4420,5.7E-01,True,OK,FALSE,,Colony Purify,,,
60B,G12,4612102,SO_4420,5.7E-01,True,OK,FALSE,,Colony Purify,,,
60B,H01,-1,Blank,6.1E-01,False,OK,FALSE,,Colony Purify,,,
60B,H02,-1,Blank,6.9E-01,False,OK,FALSE,,Colony Purify,,,
60B,H03,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
60B,H04,-1,Blank,7.5E-01,False,OK,FALSE,,Colony Purify,,,
60B,H05,-1,Blank,7.6E-01,False,OK,FALSE,,Colony Purify,,,
60B,H06,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
60B,H07,2712200,SO_2584,5.6E-01,True,OK,FALSE,,Colony Purify,,,
60B,H08,1929905,SO_1840,5.4E-01,True,OK,FALSE,,Colony Purify,,,
60B,H09,880052,attE,5.6E-01,True,OK,FALSE,,Colony Purify,,,
60B,H10,880052,attE,5.2E-01,True,OK,FALSE,,Colony Purify,,,
60B,H11,4612102,SO_4420,5.4E-01,True,OK,FALSE,,Colony Purify,,,
60B,H12,5008070,SO_A0176,7.1E-01,False,DO,FALSE,,Colony Purify,,,
61A,A01,5008070,SO_A0176,6.3E-01,True,OK,TRUE,Yes,Colony Purify,,,
61A,A02,5008070,SO_A0176,6.9E-01,True,OK,TRUE,Yes,Colony Purify,,,
61A,A03,3780516,SO_3617,5.4E-01,True,OK,FALSE,,Colony Purify,,,
61A,A04,3780516,SO_3617,5.4E-01,True,OK,FALSE,,Colony Purify,,,
61A,A05,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
61A,A06,-1,Blank,7.9E-01,False,OK,FALSE,,Colony Purify,,,
61A,A07,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
61A,A08,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
61A,A09,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
61A,A10,-1,Blank,7.4E-01,False,OK,FALSE,,Colony Purify,,,
61A,A11,-1,Blank,7.7E-01,False,OK,FALSE,,Colony Purify,,,
61A,A12,-1,Blank,7.3E-01,False,OK,FALSE,,Colony Purify,,,
61A,B01,5008070,SO_A0176,7.3E-01,False,DO,FALSE,,Colony Purify,,,
61A,B02,5008070,SO_A0176,7.4E-01,False,DO,FALSE,,Colony Purify,,,
