Plate,Plate Row,Plate Column,Well,Transposon Coordinates,Transposon Locatabilities,Features Disrupted,Distances of Transposon from Translation Starts,Fractional Distances of Transposon from Translation Starts,Locus Tags
401,PR20,PC02,E4,"5055444","unambiguous","SO_A0106","309","0.19","SO_A0106"
401,PR20,PC02,E5,"4677660","unambiguous","SO_4492","291","0.57","SO_4492"
401,PR20,PC02,E6,"2284575","unambiguous","None","NA","NA","None"
401,PR20,PC02,E7,"21770, 5092128","unambiguous, ambiguous","SO_0017, SO_A0137","359,162","0.11, 0.92","SO_0017, SO_A0137"
401,PR20,PC02,E8,"","","","","",""
401,PR20,PC02,E9,"5047152","unambiguous","SO_A0098","302","0.76","SO_A0098"
401,PR20,PC02,E10,"1808074, 4774404","unambiguous, unambiguous","SO_1722, None","107,NA","0.21, NA","SO_1722, None"
401,PR20,PC02,E11,"513133, 4068375","ambiguous, ambiguous","SO_0490, hydA","395,559","0.31, 0.45","SO_0490, SO_3920"
401,PR20,PC02,E12,"581045","unambiguous","fhs","549","0.32","SO_0560"
401,PR20,PC02,F1,"577799","unambiguous","gumN","787","0.88","SO_0557"
401,PR20,PC02,F2,"5034826","ambiguous","None","NA","NA","None"
401,PR20,PC02,F3,"1906817","unambiguous","SO_1817","202","0.31","SO_1817"
401,PR20,PC02,F4,"4041760","unambiguous","None","NA","NA","None"
401,PR20,PC02,F5,"5079228","ambiguous","SO_A0122","309","0.79","SO_A0122"
401,PR20,PC02,F6,"24751","unambiguous","fadB","1892","0.88","SO_0021"
401,PR20,PC02,F7,"471196","unambiguous","purH","227","0.14","SO_0442"
401,PR20,PC02,F8,"2699178","unambiguous","None","NA","NA","None"
401,PR20,PC02,F9,"","","","","",""
401,PR20,PC02,F10,"3674908","unambiguous","fimT","181","0.35","SO_3520"
401,PR20,PC02,F11,"513133, 4302107","ambiguous, ambiguous","SO_0490, otr","395,948","0.31, 0.68","SO_0490, SO_4144"
401,PR20,PC02,F12,"3219707","unambiguous","batB","1577","0.77","SO_3094"
401,PR20,PC02,G1,"","","","","",""
401,PR20,PC02,G2,"102564","unambiguous","hutI","1196","0.98","SO_0095"
401,PR20,PC02,G3,"","","","","",""
401,PR20,PC02,G4,"2109444, 3058019","ambiguous, unambiguous","apt, ybbP","153,1533","0.28, 0.61","SO_2012, SO_2926"
401,PR20,PC02,G5,"4431508","unambiguous","None","NA","NA","None"
401,PR20,PC02,G6,"279439, 453555","ambiguous, unambiguous","ppc, pepO","410,1588","0.15, 0.78","SO_0274, SO_0429"
401,PR20,PC02,G7,"5092128","ambiguous","SO_A0137","162","0.92","SO_A0137"
401,PR20,PC02,G8,"659978","unambiguous","hrpB","1902","0.76","SO_0632"
401,PR20,PC02,G9,"310283","ambiguous","SO_0304","893","0.93","SO_0304"
401,PR20,PC02,G10,"4909335","unambiguous","SO_4706","434","0.77","SO_4706"
401,PR20,PC02,G11,"1818114","unambiguous","None","NA","NA","None"
401,PR20,PC02,G12,"840516, 4513589","unambiguous, unambiguous","SO_0823, SO_4324","271,944","0.24, 0.36","SO_0823, SO_4324"
401,PR20,PC02,H1,"3970524","unambiguous","amtB","863","0.65","SO_3820"
401,PR20,PC02,H2,"363168","unambiguous","SO_0355","842","0.51","SO_0355"
401,PR20,PC02,H3,"702565","unambiguous","SO_0682","1643","0.66","SO_0682"
401,PR20,PC02,H4,"","","","","",""
401,PR20,PC02,H5,"1131388","ambiguous","SO_1092","717","0.92","SO_1092"
401,PR20,PC02,H6,"3204633","unambiguous","SO_3083","2667","0.96","SO_3083"
401,PR20,PC02,H7,"4628985","ambiguous","cooC","1856","0.75","SO_4439"
401,PR20,PC02,H8,"621572","unambiguous","SO_0595","194","0.43","SO_0595"
401,PR20,PC02,H9,"","","","","",""
401,PR20,PC02,H10,"706421","unambiguous","SO_0688","506","0.28","SO_0688"
401,PR20,PC02,H11,"3234416","unambiguous","sapSH","873","0.36","SO_3106"
401,PR20,PC02,H12,"","","","","",""
402,PR20,PC03,A1,"3246116","unambiguous","SO_3118","266","0.40","SO_3118"
402,PR20,PC03,A2,"","","","","",""
402,PR20,PC03,A3,"2052275","unambiguous","SO_1949","256","0.07","SO_1949"
402,PR20,PC03,A4,"2290898.0, 2914260","ambiguous, unambiguous","None, cdd","NA,472","NA, 0.53","None, SO_2791"
402,PR20,PC03,A5,"3549905","unambiguous","SO_3411","1319","0.40","SO_3411"
402,PR20,PC03,A6,"3135270","ambiguous","trpB","400","0.34","SO_3023"
402,PR20,PC03,A7,"","","","","",""
402,PR20,PC03,A8,"1511773","unambiguous","SO_1454","176","0.49","SO_1454"
402,PR20,PC03,A9,"5106310","unambiguous","None","NA","NA","None"
402,PR20,PC03,A10,"2290898, 3873715","ambiguous, unambiguous","None, pldA","NA,644","NA, 0.67","None, SO_3729"
402,PR20,PC03,A11,"1304264","unambiguous","None","NA","NA","None"
402,PR20,PC03,A12,"1821680, 5106309","unambiguous, unambiguous","oleA, None","66,NA","0.06, NA","SO_1742, None"
402,PR20,PC03,B1,"","","","","",""
402,PR20,PC03,B2,"","","","","",""
402,PR20,PC03,B3,"829264, 2831448, 3307337, 3841392, 4135122, 4900838, 5099620","unambiguous, unambiguous, unambiguous, unambiguous, unambiguous, unambiguous, unambiguous","None, None, None, SO_3690, None, prlC, SO_A0141","NA,NA,NA,435,NA,1035,1054","NA, NA, NA, 0.36, NA, 0.51, 0.61","None, None, None, SO_3690, None, SO_4699, SO_A0141"
402,PR20,PC03,B4,"4135122","unambiguous","None","NA","NA","None"
402,PR20,PC03,B5,"","","","","",""
402,PR20,PC03,B6,"4900838","unambiguous","prlC","1035","0.51","SO_4699"
402,PR20,PC03,B7,"4466428","ambiguous","motB","225","0.27","SO_4286"
402,PR20,PC03,B8,"3307337, 4418340","unambiguous, ambiguous","None, SO_4238","NA,2648","NA, 0.85","None, SO_4238"
402,PR20,PC03,B9,"2831448","unambiguous","None","NA","NA","None"
402,PR20,PC03,B10,"193126","unambiguous","SO_0189","638","0.08","SO_0189"
402,PR20,PC03,B11,"829264, 3841392","unambiguous, unambiguous","None, SO_3690","NA,435","NA, 0.36","None, SO_3690"
402,PR20,PC03,B12,"5099620","unambiguous","SO_A0141","1054","0.61","SO_A0141"
402,PR20,PC03,C1,"4179647","unambiguous","SO_4025","3724","0.64","SO_4025"
402,PR20,PC03,C2,"2989754","unambiguous","argP","755","0.82","SO_2866"
402,PR20,PC03,C3,"3193738","unambiguous","mnmC","980","0.47","SO_3073"
402,PR20,PC03,C4,"","","","","",""
402,PR20,PC03,C5,"1868360","unambiguous","mtrD","859","0.89","SO_1782"
402,PR20,PC03,C6,"1106506","unambiguous","exeM","983","0.38","SO_1066"
402,PR20,PC03,C7,"382544","unambiguous","res","2958","0.93","SO_0368"
402,PR20,PC03,C8,"40638","unambiguous","smg","375","0.79","SO_0035"
402,PR20,PC03,C9,"1073583","unambiguous","btuC","621","0.54","SO_1034"
402,PR20,PC03,C10,"783833, 1073583","unambiguous, unambiguous","mdh, btuC","368,621","0.39, 0.54","SO_0770, SO_1034"
402,PR20,PC03,C11,"2001654","unambiguous","sugE","157","0.50","SO_1901"
402,PR20,PC03,C12,"","","","","",""
402,PR20,PC03,D1,"1349142.0","unambiguous","gspB","329","0.30","SO_1298"
402,PR20,PC03,D2,"4326446","unambiguous","SO_4151","699","0.70","SO_4151"
402,PR20,PC03,D3,"348164","unambiguous","acnD","1983","0.76","SO_0343"
402,PR20,PC03,D4,"","","","","",""
402,PR20,PC03,D5,"4634148","unambiguous","SO_4445","1370","0.40","SO_4445"
402,PR20,PC03,D6,"","","","","",""
402,PR20,PC03,D7,"4033115, 4508424","unambiguous, ambiguous","SO_3885, aggA","1542,1268","0.76, 0.90","SO_3885, SO_4320"
402,PR20,PC03,D8,"","","","","",""
402,PR20,PC03,D9,"","","","","",""
402,PR20,PC03,D10,"","","","","",""
402,PR20,PC03,D11,"3233580","unambiguous","sapSH","37","0.02","SO_3106"
402,PR20,PC03,D12,"3803756","unambiguous","None","NA","NA","None"
402,PR20,PC03,E1,"1959352","unambiguous","yceH","343","0.51","SO_1867"
402,PR20,PC03,E2,"732163, 5087497","unambiguous, unambiguous","sorA, SO_A0133","417,513","0.34, 0.55","SO_0715, SO_A0133"
402,PR20,PC03,E3,"1845063, 4891971","unambiguous, unambiguous","SO_1766, vmeB","305,2647","0.12, 0.84","SO_1766, SO_4692"
402,PR20,PC03,E4,"560579","unambiguous","None","NA","NA","None"
402,PR20,PC03,E5,"","","","","",""
402,PR20,PC03,E6,"2114159","unambiguous","None","NA","NA","None"
402,PR20,PC03,E7,"","","","","",""
402,PR20,PC03,E8,"582267, 732163","unambiguous, unambiguous","None, sorA","NA,417","NA, 0.34","None, SO_0715"
402,PR20,PC03,E9,"3653204","unambiguous","SO_3502","481","0.67","SO_3502"
402,PR20,PC03,E10,"5001505","unambiguous","SO_A0042","155","0.32","SO_A0042"
402,PR20,PC03,E11,"1431456","unambiguous","SO_1375","1209","0.81","SO_1375"
402,PR20,PC03,E12,"732163, 3294336, 3771864","unambiguous, unambiguous, unambiguous","sorA, wbfD, None","417,688,NA","0.34, 0.97, NA","SO_0715, SO_3157, None"
402,PR20,PC03,F1,"","","","","",""
402,PR20,PC03,F2,"1544093, 5087497","unambiguous, unambiguous","None, SO_A0133","NA,513","NA, 0.55","None, SO_A0133"
402,PR20,PC03,F3,"3043122","unambiguous","pflB","956","0.42","SO_2912"
402,PR20,PC03,F4,"4536044","unambiguous","ilvA","1258","0.77","SO_4344"
402,PR20,PC03,F5,"3165713","unambiguous","SO_3052","494","0.28","SO_3052"
402,PR20,PC03,F6,"483480, 737146","ambiguous, unambiguous","None, SO_0720","NA,236","NA, 0.46","None, SO_0720"
402,PR20,PC03,F7,"2776605","unambiguous","SO_2642","35","0.07","SO_2642"
402,PR20,PC03,F8,"4337314","unambiguous","None","NA","NA","None"
402,PR20,PC03,F9,"819250, 4409723","unambiguous, unambiguous","phoD, SO_4232","1522,173","0.86, 0.13","SO_0806, SO_4232"
402,PR20,PC03,F10,"23809, 3405875","unambiguous, ambiguous","fadA, SO_3268","661,787","0.57, 0.41","SO_0020, SO_3268"
402,PR20,PC03,F11,"3226679","ambiguous","SO_3100","154","0.40","SO_3100"
402,PR20,PC03,F12,"30487, 5106309","ambiguous, unambiguous","trkH, None","1391,NA","0.95, NA","SO_0024, None"
402,PR20,PC03,G1,"","","","","",""
402,PR20,PC03,G2,"1668174","unambiguous","None","NA","NA","None"
402,PR20,PC03,G3,"2253501, 4877729","unambiguous, unambiguous","None, wabH","NA,77","NA, 0.07","None, SO_4679"
402,PR20,PC03,G4,"3337171, 4242824","unambiguous, ambiguous","SO_3195, SO_4088","1454,428","0.97, 0.33","SO_3195, SO_4088"
402,PR20,PC03,G5,"4169682","ambiguous","yidZ","812","0.84","SO_4020"
402,PR20,PC03,G6,"323262","unambiguous","None","NA","NA","None"
402,PR20,PC03,G7,"3646584","unambiguous","gabD","1063","0.71","SO_3496"
402,PR20,PC03,G8,"2253502.0","unambiguous","None","NA","NA","None"
402,PR20,PC03,G9,"4205897","unambiguous","SO_4053","134","0.07","SO_4053"
402,PR20,PC03,G10,"","","","","",""
402,PR20,PC03,G11,"","","","","",""
402,PR20,PC03,G12,"4513589","unambiguous","SO_4324","944","0.36","SO_4324"
402,PR20,PC03,H1,"","","","","",""
402,PR20,PC03,H2,"","","","","",""
402,PR20,PC03,H3,"","","","","",""
402,PR20,PC03,H4,"","","","","",""
402,PR20,PC03,H5,"1444167","unambiguous","SO_1387","921","0.74","SO_1387"
402,PR20,PC03,H6,"","","","","",""
402,PR20,PC03,H7,"1831104","unambiguous","SO_1750","283","0.32","SO_1750"
402,PR20,PC03,H8,"5035005","unambiguous","SO_A0180","375","0.71","SO_A0180"
402,PR20,PC03,H9,"538000","unambiguous","None","NA","NA","None"
402,PR20,PC03,H10,"","","","","",""
402,PR20,PC03,H11,"358496, 496255","unambiguous, ambiguous","SO_0350, SO_0471","1050,721","0.94, 0.67","SO_0350, SO_0471"
402,PR20,PC03,H12,"3554524","unambiguous","thrB","694","0.74","SO_3414"
403,PR20,PC04,A1,"145779","unambiguous","ftn","67","0.12","SO_0139"
403,PR20,PC04,A2,"5050212","ambiguous","SO_A0100","1069","0.59","SO_A0100"
403,PR20,PC04,A3,"136316","unambiguous","yhgN","6","0.01","SO_0129"
403,PR20,PC04,A4,"1555396","unambiguous","adhB","1002","0.87","SO_1490"
403,PR20,PC04,A5,"2886411, 3852878","unambiguous, ambiguous","SO_2763, None","743,NA","0.91, NA","SO_2763, None"
403,PR20,PC04,A6,"2915629, 5050212","unambiguous, ambiguous","SO_2794, SO_A0100","551,1069","0.78, 0.59","SO_2794, SO_A0100"
403,PR20,PC04,A7,"","","","","",""
403,PR20,PC04,A8,"1107177","ambiguous","exeM","1654","0.63","SO_1066"
403,PR20,PC04,A9,"2170524","unambiguous","hisD","428","0.33","SO_2073"
403,PR20,PC04,A10,"","","","","",""
403,PR20,PC04,A11,"","","","","",""
403,PR20,PC04,A12,"","","","","",""
403,PR20,PC04,B1,"5011263","unambiguous","SO_A0050","908","0.73","SO_A0050"
403,PR20,PC04,B2,"","","","","",""
403,PR20,PC04,B3,"108586, 202743, 895756, 4194896, 4438233, 4676771, 5011263","unambiguous, unambiguous, unambiguous, ambiguous, unambiguous, unambiguous, unambiguous","None, SO_0193, None, SO_4040, None, None, SO_A0050","NA,329,NA,614,NA,NA,908","NA, 0.54, NA, 0.63, NA, NA, 0.73","None, SO_0193, None, SO_4040, None, None, SO_A0050"
403,PR20,PC04,B4,"1555396, 4194896","unambiguous, ambiguous","adhB, SO_4040","1002,614","0.87, 0.63","SO_1490, SO_4040"
403,PR20,PC04,B5,"4676771","unambiguous","None","NA","NA","None"
403,PR20,PC04,B6,"4438233","unambiguous","None","NA","NA","None"
403,PR20,PC04,B7,"202743","unambiguous","SO_0193","329","0.54","SO_0193"
403,PR20,PC04,B8,"","","","","",""
403,PR20,PC04,B9,"5011263, 5032456","unambiguous, ambiguous","SO_A0050, None","908,NA","0.73, NA","SO_A0050, None"
403,PR20,PC04,B10,"108586","unambiguous","None","NA","NA","None"
403,PR20,PC04,B11,"5123440","unambiguous","SO_A0164","128","0.11","SO_A0164"
403,PR20,PC04,B12,"","","","","",""
403,PR20,PC04,C1,"","","","","",""
403,PR20,PC04,C2,"","","","","",""
403,PR20,PC04,C3,"1782126, 4254320","ambiguous, unambiguous","SO_1694, yhdE","1056,215","0.39, 0.37","SO_1694, SO_4095"
403,PR20,PC04,C4,"","","","","",""
403,PR20,PC04,C5,"4254320","unambiguous","yhdE","215","0.37","SO_4095"
403,PR20,PC04,C6,"3543328","unambiguous","SO_3404","606","0.39","SO_3404"
403,PR20,PC04,C7,"208913, 392759","unambiguous, ambiguous","fabR, hsdR","422,1868","0.69, 0.60","SO_0198, SO_0380"
403,PR20,PC04,C8,"1782126.0","unambiguous","SO_1694","1056","0.39","SO_1694"
403,PR20,PC04,C9,"987247","unambiguous","xerD","766","0.85","SO_0950"
403,PR20,PC04,C10,"","","","","",""
403,PR20,PC04,C11,"1914193","unambiguous","SO_1822","12","0.00","SO_1822"
403,PR20,PC04,C12,"3549272","unambiguous","SO_3411","1952","0.59","SO_3411"
403,PR20,PC04,D1,"2406641, 4054622","unambiguous, unambiguous","None, SO_3906","NA,42","NA, 0.04","None, SO_3906"
403,PR20,PC04,D2,"2097680, 4108584, 5122263","unambiguous, unambiguous, ambiguous","SO_1997, yiaD, SO_A0163","746,261,113","0.39, 0.38, 0.19","SO_1997, SO_3969, SO_A0163"
403,PR20,PC04,D3,"1775025","unambiguous","copA","503","0.22","SO_1689"
403,PR20,PC04,D4,"4147818","unambiguous","SO_4006","1187","0.97","SO_4006"
403,PR20,PC04,D5,"1351004","unambiguous","SO_1299","207","0.17","SO_1299"
403,PR20,PC04,D6,"","","","","",""
403,PR20,PC04,D7,"5122263","ambiguous","SO_A0163","113","0.19","SO_A0163"
403,PR20,PC04,D8,"449529","unambiguous","None","NA","NA","None"
403,PR20,PC04,D9,"1775025, 2802971","unambiguous, unambiguous","copA, gpE","503,1002","0.22, 0.64","SO_1689, SO_2679"
403,PR20,PC04,D10,"3083760","unambiguous","SO_2945","904","1.00","SO_2945"
403,PR20,PC04,D11,"4788471","unambiguous","cusB","169","0.11","SO_4597"
403,PR20,PC04,D12,"","","","","",""
403,PR20,PC04,E1,"","","","","",""
403,PR20,PC04,E2,"2064225","unambiguous","SO_1957","944","0.81","SO_1957"
403,PR20,PC04,E3,"61167","unambiguous","None","NA","NA","None"
403,PR20,PC04,E4,"1988656","unambiguous","None","NA","NA","None"
403,PR20,PC04,E5,"5009270","unambiguous","SO_A0049","1654","0.76","SO_A0049"
403,PR20,PC04,E6,"508609","unambiguous","sirD","864","0.91","SO_0484"
403,PR20,PC04,E7,"1493130","unambiguous","dmsA","1939","0.77","SO_1429"
403,PR20,PC04,E8,"","","","","",""
403,PR20,PC04,E9,"","","","","",""
403,PR20,PC04,E10,"2926021","unambiguous","SO_2803","1559","0.72","SO_2803"
403,PR20,PC04,E11,"","","","","",""
403,PR20,PC04,E12,"204125","unambiguous","SO_0194","1109","0.60","SO_0194"
403,PR20,PC04,F1,"","","","","",""
403,PR20,PC04,F2,"312931","unambiguous","None","NA","NA","None"
403,PR20,PC04,F3,"4446320, 5088314","unambiguous, unambiguous","hsdR, SO_A0134","1530,240","0.43, 0.53","SO_4267, SO_A0134"
403,PR20,PC04,F4,"4852077, 4939577","ambiguous, unambiguous","SO_4656, lypA","332,889","0.70, 0.90","SO_4656, SO_4733"
403,PR20,PC04,F5,"5088314","unambiguous","SO_A0134","240","0.53","SO_A0134"
403,PR20,PC04,F6,"2446888","unambiguous","bkdA1","512","0.43","SO_2339"
403,PR20,PC04,F7,"2047568","unambiguous","SO_1944","490","0.71","SO_1944"
403,PR20,PC04,F8,"5095355","unambiguous","SO_A0139","326","0.34","SO_A0139"
403,PR20,PC04,F9,"594684","unambiguous","rapA","2503","0.86","SO_0575"
403,PR20,PC04,F10,"4678967.0, 4852077","unambiguous, ambiguous","None, SO_4656","NA,332","NA, 0.70","None, SO_4656"
403,PR20,PC04,F11,"3226679","ambiguous","SO_3100","154","0.40","SO_3100"
403,PR20,PC04,F12,"","","","","",""
403,PR20,PC04,G1,"","","","","",""
403,PR20,PC04,G2,"3750147","unambiguous","SO_3582","1617","1.00","SO_3582"
403,PR20,PC04,G3,"","","","","",""
403,PR20,PC04,G4,"4493937","unambiguous","hemY","324","0.28","SO_4316"
403,PR20,PC04,G5,"1645494","unambiguous","SO_1569","251","0.29","SO_1569"
403,PR20,PC04,G6,"1291308, 4629704","unambiguous, unambiguous","SO_1239, cooD","206,110","0.19, 0.04","SO_1239, SO_4440"
403,PR20,PC04,G7,"3814694","unambiguous","None","NA","NA","None"
403,PR20,PC04,G8,"","","","","",""
403,PR20,PC04,G9,"","","","","",""
403,PR20,PC04,G10,"","","","","",""
403,PR20,PC04,G11,"2150800","unambiguous","SO_2050","272","0.42","SO_2050"
403,PR20,PC04,G12,"2911221","unambiguous","SO_2789","805","1.00","SO_2789"
403,PR20,PC04,H1,"2534323, 3030220","unambiguous, unambiguous","SO_2426, SO_2902","264,280","0.39, 0.22","SO_2426, SO_2902"
403,PR20,PC04,H2,"3682237","ambiguous","pilW","886","0.92","SO_3527"
403,PR20,PC04,H3,"3682237","ambiguous","pilW","886","0.92","SO_3527"
403,PR20,PC04,H4,"1168129","unambiguous","SO_1125","312","0.34","SO_1125"
403,PR20,PC04,H5,"3233048","ambiguous","None","NA","NA","None"
403,PR20,PC04,H6,"215931","unambiguous","SO_0208","174","0.38","SO_0208"
403,PR20,PC04,H7,"","","","","",""
403,PR20,PC04,H8,"394819","unambiguous","None","NA","NA","None"
403,PR20,PC04,H9,"3030220, 3233048, 3756275","unambiguous, ambiguous, unambiguous","SO_2902, None, mipA","280,NA,854","0.22, NA, 0.99","SO_2902, None, SO_3592"
403,PR20,PC04,H10,"3682237","ambiguous","pilW","886","0.92","SO_3527"
403,PR20,PC04,H11,"496255, 1511728","ambiguous, unambiguous","SO_0471, SO_1454","721,221","0.67, 0.61","SO_0471, SO_1454"
403,PR20,PC04,H12,"1100822","unambiguous","None","NA","NA","None"
404,PR20,PC05,A1,"2194367","unambiguous","hyaD","95","0.16","SO_2096"
404,PR20,PC05,A2,"2817096","unambiguous","gpN","1169","0.89","SO_2698"
404,PR20,PC05,A3,"496830","unambiguous","SO_0472","115","0.10","SO_0472"
404,PR20,PC05,A4,"4476578","unambiguous","None","NA","NA","None"
404,PR20,PC05,A5,"1654181","ambiguous","yfcG","10","0.01","SO_1576"
404,PR20,PC05,A6,"943241","unambiguous","SO_0915","965","0.39","SO_0915"
404,PR20,PC05,A7,"4261813","unambiguous","mshO","776","0.92","SO_4102"
404,PR20,PC05,A8,"205243","unambiguous","selU","843","0.75","SO_0195"
404,PR20,PC05,A9,"3336895","unambiguous","SO_3195","1178","0.78","SO_3195"
404,PR20,PC05,A10,"703823","ambiguous","SO_0683","394","0.18","SO_0683"
404,PR20,PC05,A11,"","","","","",""
404,PR20,PC05,A12,"","","","","",""
404,PR20,PC05,B1,"1567516, 3064525, 4028368","unambiguous, ambiguous, unambiguous","glgC, SO_2930, SO_3879","117,2087,1428","0.09, 0.77, 0.40","SO_1498, SO_2930, SO_3879"
404,PR20,PC05,B2,"","","","","",""
404,PR20,PC05,B3,"320582, 1818623, 2243989, 3064525, 3759593, 3946575, 4028368, 5030730","ambiguous, unambiguous, unambiguous, ambiguous, unambiguous, unambiguous, unambiguous, unambiguous","speF, SO_1736, adhE, SO_2930, SO_3597, SO_3794, SO_3879, SO_A0077","1806,381,842,2087,288,1380,1428,62","0.84, 0.63, 0.32, 0.77, 0.54, 0.61, 0.40, 0.10","SO_0314, SO_1736, SO_2136, SO_2930, SO_3597, SO_3794, SO_3879, SO_A0077"
404,PR20,PC05,B4,"2692878, 4664269","ambiguous, unambiguous","gloB, None","376,NA","0.47, NA","SO_2563, None"
404,PR20,PC05,B5,"","","","","",""
404,PR20,PC05,B6,"320582","ambiguous","speF","1806","0.84","SO_0314"
404,PR20,PC05,B7,"1480403","ambiguous","ifcA","971","0.55","SO_1421"
404,PR20,PC05,B8,"3759593","unambiguous","SO_3597","288","0.54","SO_3597"
404,PR20,PC05,B9,"2243989, 2692878","unambiguous, ambiguous","adhE, gloB","842,376","0.32, 0.47","SO_2136, SO_2563"
404,PR20,PC05,B10,"703823, 1554205","ambiguous, unambiguous","SO_0683, SO_1489","394,326","0.18, 0.88","SO_0683, SO_1489"
404,PR20,PC05,B11,"5030730","unambiguous","SO_A0077","62","0.10","SO_A0077"
404,PR20,PC05,B12,"1818623","unambiguous","SO_1736","381","0.63","SO_1736"
404,PR20,PC05,C1,"3788791","unambiguous","None","NA","NA","None"
404,PR20,PC05,C2,"1480403, 2219616","ambiguous, unambiguous","ifcA, yfiQ","971,2034","0.55, 0.75","SO_1421, SO_2116"
404,PR20,PC05,C3,"4346764","unambiguous","SO_4174","666","0.72","SO_4174"
404,PR20,PC05,C4,"1833283","unambiguous","SO_1751","1571","0.44","SO_1751"
404,PR20,PC05,C5,"581920, 1654181, 4654563","unambiguous, ambiguous, unambiguous","fhs, yfcG, SO_4466","1424,10,1462","0.83, 0.01, 0.75","SO_0560, SO_1576, SO_4466"
404,PR20,PC05,C6,"259706, 4228440","ambiguous, unambiguous","tnpA, None","423,NA","0.35, NA","SO_0258, None"
404,PR20,PC05,C7,"130748, 1480403","unambiguous, ambiguous","ybdG, ifcA","311,971","0.25, 0.55","SO_0121, SO_1421"
404,PR20,PC05,C8,"4715770","unambiguous","None","NA","NA","None"
404,PR20,PC05,C9,"1003498","unambiguous","None","NA","NA","None"
404,PR20,PC05,C10,"4177668","unambiguous","SO_4025","1745","0.30","SO_4025"
404,PR20,PC05,C11,"1882145, 2001654","unambiguous, unambiguous","clpP, sugE","141,157","0.23, 0.50","SO_1794, SO_1901"
404,PR20,PC05,C12,"317746","unambiguous","SO_0312","952","0.82","SO_0312"
404,PR20,PC05,D1,"2457693","unambiguous","aspC","260","0.22","SO_2350"
404,PR20,PC05,D2,"","","","","",""
404,PR20,PC05,D3,"451208","unambiguous","plpD","1673","0.76","SO_0428"
404,PR20,PC05,D4,"2497502, 2692878","ambiguous, ambiguous","dacB, gloB","110,376","0.07, 0.47","SO_2394, SO_2563"
404,PR20,PC05,D5,"819473, 1777090","unambiguous, unambiguous","phoD, None","1745,NA","0.99, NA","SO_0806, None"
404,PR20,PC05,D6,"","","","","",""
404,PR20,PC05,D7,"1369148","unambiguous","anmK","510","0.46","SO_1313"
404,PR20,PC05,D8,"","","","","",""
