#Condensed Collection Plate,Condensed Collection Row,Condensed Collection Column,Condensed Collection Well,Condensed Collection Plate Row,Condensed Collection Plate Column,Progenitor Collection Plate,Progenitor Collection Row,Progenitor Collection Column,Progenitor Collection Well,Condensation Type,Desired Transposon Coordinate,Desired Feature,Desired Locus Tag
209,G,12,G12,1,209,281,G,7,G07,Colony Purification,2428881,cheY,SO_2318
209,H,12,H12,1,209,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,A,1,A01,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,B,1,B01,1,210,281,G,7,G07,Colony Purification,2428881,cheY,SO_2318
210,C,1,C01,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,D,1,D01,1,210,281,G,7,G07,Colony Purification,2428881,cheY,SO_2318
210,E,1,E01,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,F,1,F01,1,210,282,F,5,F05,Colony Purification,117792,fdhD,SO_0107
210,G,1,G01,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,H,1,H01,1,210,282,F,5,F05,Colony Purification,117792,fdhD,SO_0107
210,A,2,A02,1,210,282,F,5,F05,Colony Purification,117792,fdhD,SO_0107
210,B,2,B02,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,C,2,C02,1,210,282,F,5,F05,Colony Purification,117792,fdhD,SO_0107
210,D,2,D02,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,E,2,E02,1,210,284,D,10,D10,Colony Purification,98505,SO_0088,SO_0088
210,F,2,F02,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,G,2,G02,1,210,284,D,10,D10,Colony Purification,98505,SO_0088,SO_0088
210,H,2,H02,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,A,3,A03,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,B,3,B03,1,210,284,D,10,D10,Colony Purification,98505,SO_0088,SO_0088
210,C,3,C03,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,D,3,D03,1,210,284,D,10,D10,Colony Purification,98505,SO_0088,SO_0088
210,E,3,E03,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,F,3,F03,1,210,284,D,2,D02,Colony Purification,4109603,SO_3972,SO_3972
210,G,3,G03,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,H,3,H03,1,210,284,D,2,D02,Colony Purification,4109603,SO_3972,SO_3972
210,A,4,A04,1,210,284,D,2,D02,Colony Purification,4109603,SO_3972,SO_3972
210,B,4,B04,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,C,4,C04,1,210,284,D,2,D02,Colony Purification,4109603,SO_3972,SO_3972
210,D,4,D04,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,E,4,E04,1,210,284,D,2,D02,Colony Purification,4109603,SO_3972,SO_3972
210,F,4,F04,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,G,4,G04,1,210,284,D,2,D02,Colony Purification,4109603,SO_3972,SO_3972
210,H,4,H04,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,A,5,A05,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,B,5,B05,1,210,284,D,2,D02,Colony Purification,4109603,SO_3972,SO_3972
210,C,5,C05,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,D,5,D05,1,210,285,C,11,C11,Colony Purification,3115901,SO_4793,SO_4793
210,E,5,E05,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,F,5,F05,1,210,285,C,11,C11,Colony Purification,3115901,SO_4793,SO_4793
210,G,5,G05,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,H,5,H05,1,210,285,C,11,C11,Colony Purification,3115901,SO_4793,SO_4793
210,A,6,A06,1,210,285,C,11,C11,Colony Purification,3115901,SO_4793,SO_4793
210,B,6,B06,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,C,6,C06,1,210,287,E,10,E10,Colony Purification,1061819,SO_4803,SO_4803
210,D,6,D06,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,E,6,E06,1,210,287,E,10,E10,Colony Purification,1061819,SO_4803,SO_4803
210,F,6,F06,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,G,6,G06,1,210,287,E,10,E10,Colony Purification,1061819,SO_4803,SO_4803
210,H,6,H06,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,A,7,A07,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,B,7,B07,1,210,287,E,10,E10,Colony Purification,1061819,SO_4803,SO_4803
210,C,7,C07,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,D,7,D07,1,210,288,C,1,C01,Colony Purification,3100209,SO_2966,SO_2966
210,E,7,E07,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,F,7,F07,1,210,288,C,1,C01,Colony Purification,3100209,SO_2966,SO_2966
210,G,7,G07,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,H,7,H07,1,210,288,C,1,C01,Colony Purification,3100209,SO_2966,SO_2966
210,A,8,A08,1,210,288,C,1,C01,Colony Purification,3100209,SO_2966,SO_2966
210,B,8,B08,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,C,8,C08,1,210,289,A,1,A01,Colony Purification,1395417,SO_1337,SO_1337
210,D,8,D08,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,E,8,E08,1,210,289,A,1,A01,Colony Purification,1395417,SO_1337,SO_1337
210,F,8,F08,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,G,8,G08,1,210,289,A,1,A01,Colony Purification,1395417,SO_1337,SO_1337
210,H,8,H08,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,A,9,A09,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,B,9,B09,1,210,289,A,1,A01,Colony Purification,1395417,SO_1337,SO_1337
210,C,9,C09,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,D,9,D09,1,210,29,A,9,A09,Colony Purification,1939078,SO_1850,SO_1850
210,E,9,E09,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,F,9,F09,1,210,29,A,9,A09,Colony Purification,1939078,SO_1850,SO_1850
210,G,9,G09,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,H,9,H09,1,210,29,A,9,A09,Colony Purification,1939078,SO_1850,SO_1850
210,A,10,A10,1,210,29,A,9,A09,Colony Purification,1939078,SO_1850,SO_1850
210,B,10,B10,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,C,10,C10,1,210,29,G,9,G09,Colony Purification,992230,ahpF,SO_0956
210,D,10,D10,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,E,10,E10,1,210,29,G,9,G09,Colony Purification,992230,ahpF,SO_0956
210,F,10,F10,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,G,10,G10,1,210,29,G,9,G09,Colony Purification,992230,ahpF,SO_0956
210,H,10,H10,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,A,11,A11,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,B,11,B11,1,210,29,G,9,G09,Colony Purification,992230,ahpF,SO_0956
210,C,11,C11,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,D,11,D11,1,210,290,F,11,F11,Colony Purification,4997623,SO_A0036,SO_A0036
210,E,11,E11,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,F,11,F11,1,210,290,F,11,F11,Colony Purification,4997623,SO_A0036,SO_A0036
210,G,11,G11,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,H,11,H11,1,210,290,F,11,F11,Colony Purification,4997623,SO_A0036,SO_A0036
210,A,12,A12,1,210,290,F,11,F11,Colony Purification,4997623,SO_A0036,SO_A0036
210,B,12,B12,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,C,12,C12,1,210,290,H,3,H03,Colony Purification,3132499,trpD,SO_3021
210,D,12,D12,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,E,12,E12,1,210,290,H,3,H03,Colony Purification,3132499,trpD,SO_3021
210,F,12,F12,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
210,G,12,G12,1,210,290,H,3,H03,Colony Purification,3132499,trpD,SO_3021
210,H,12,H12,1,210,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,A,1,A01,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,B,1,B01,1,211,290,H,3,H03,Colony Purification,3132499,trpD,SO_3021
211,C,1,C01,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,D,1,D01,1,211,290,C,8,C08,Colony Purification,3846714,pyrC,SO_3695
211,E,1,E01,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,F,1,F01,1,211,290,C,8,C08,Colony Purification,3846714,pyrC,SO_3695
211,G,1,G01,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,H,1,H01,1,211,290,C,8,C08,Colony Purification,3846714,pyrC,SO_3695
211,A,2,A02,1,211,290,C,8,C08,Colony Purification,3846714,pyrC,SO_3695
211,B,2,B02,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,C,2,C02,1,211,292,G,4,G04,Colony Purification,4924374,tupA,SO_4719
211,D,2,D02,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,E,2,E02,1,211,292,G,4,G04,Colony Purification,4924374,tupA,SO_4719
211,F,2,F02,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,G,2,G02,1,211,292,G,4,G04,Colony Purification,4924374,tupA,SO_4719
211,H,2,H02,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,A,3,A03,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,B,3,B03,1,211,292,G,4,G04,Colony Purification,4924374,tupA,SO_4719
211,C,3,C03,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,D,3,D03,1,211,292,B,6,B06,Colony Purification,691637,SO_0673,SO_0673
211,E,3,E03,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,F,3,F03,1,211,292,B,6,B06,Colony Purification,691637,SO_0673,SO_0673
211,G,3,G03,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,H,3,H03,1,211,292,B,6,B06,Colony Purification,691637,SO_0673,SO_0673
211,A,4,A04,1,211,292,B,6,B06,Colony Purification,691637,SO_0673,SO_0673
211,B,4,B04,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,C,4,C04,1,211,293,H,7,H07,Colony Purification,2345313,SO_2228,SO_2228
211,D,4,D04,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,E,4,E04,1,211,293,H,7,H07,Colony Purification,2345313,SO_2228,SO_2228
211,F,4,F04,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,G,4,G04,1,211,293,H,7,H07,Colony Purification,2345313,SO_2228,SO_2228
211,H,4,H04,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,A,5,A05,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,B,5,B05,1,211,293,H,7,H07,Colony Purification,2345313,SO_2228,SO_2228
211,C,5,C05,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,D,5,D05,1,211,294,D,3,D03,Colony Purification,4261674,mshP,SO_4101
211,E,5,E05,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,F,5,F05,1,211,294,D,3,D03,Colony Purification,4261674,mshP,SO_4101
211,G,5,G05,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,H,5,H05,1,211,294,D,3,D03,Colony Purification,4261674,mshP,SO_4101
211,A,6,A06,1,211,294,D,3,D03,Colony Purification,4261674,mshP,SO_4101
211,B,6,B06,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,C,6,C06,1,211,295,G,7,G07,Colony Purification,4333249,SO_4159,SO_4159
211,D,6,D06,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,E,6,E06,1,211,295,G,7,G07,Colony Purification,4333249,SO_4159,SO_4159
211,F,6,F06,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,G,6,G06,1,211,295,G,7,G07,Colony Purification,4333249,SO_4159,SO_4159
211,H,6,H06,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,A,7,A07,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,B,7,B07,1,211,295,G,7,G07,Colony Purification,4333249,SO_4159,SO_4159
211,C,7,C07,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,D,7,D07,1,211,296,C,5,C05,Colony Purification,4563365,SO_4368,SO_4368
211,E,7,E07,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,F,7,F07,1,211,296,C,5,C05,Colony Purification,4563365,SO_4368,SO_4368
211,G,7,G07,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,H,7,H07,1,211,296,C,5,C05,Colony Purification,4563365,SO_4368,SO_4368
211,A,8,A08,1,211,296,C,5,C05,Colony Purification,4563365,SO_4368,SO_4368
211,B,8,B08,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,C,8,C08,1,211,297,C,3,C03,Colony Purification,3915267,SO_3765,SO_3765
211,D,8,D08,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,E,8,E08,1,211,297,C,3,C03,Colony Purification,3915267,SO_3765,SO_3765
211,F,8,F08,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,G,8,G08,1,211,297,C,3,C03,Colony Purification,3915267,SO_3765,SO_3765
211,H,8,H08,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,A,9,A09,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,B,9,B09,1,211,297,C,3,C03,Colony Purification,3915267,SO_3765,SO_3765
211,C,9,C09,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,D,9,D09,1,211,297,C,3,C03,Colony Purification,3915267,SO_3765,SO_3765
211,E,9,E09,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,F,9,F09,1,211,297,C,3,C03,Colony Purification,3915267,SO_3765,SO_3765
211,G,9,G09,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,H,9,H09,1,211,297,C,3,C03,Colony Purification,3915267,SO_3765,SO_3765
211,A,10,A10,1,211,297,F,3,F03,Colony Purification,619709,orn,SO_0592
211,B,10,B10,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,C,10,C10,1,211,297,F,3,F03,Colony Purification,619709,orn,SO_0592
211,D,10,D10,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,E,10,E10,1,211,297,F,3,F03,Colony Purification,619709,orn,SO_0592
211,F,10,F10,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,G,10,G10,1,211,297,F,3,F03,Colony Purification,619709,orn,SO_0592
211,H,10,H10,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,A,11,A11,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,B,11,B11,1,211,297,G,3,G03,Colony Purification,576881,SO_0556,SO_0556
211,C,11,C11,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,D,11,D11,1,211,297,G,3,G03,Colony Purification,576881,SO_0556,SO_0556
211,E,11,E11,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,F,11,F11,1,211,297,G,3,G03,Colony Purification,576881,SO_0556,SO_0556
211,G,11,G11,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,H,11,H11,1,211,297,G,3,G03,Colony Purification,576881,SO_0556,SO_0556
211,A,12,A12,1,211,297,G,8,G08,Colony Purification,2640241,rnfD,SO_2511
211,B,12,B12,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,C,12,C12,1,211,297,G,8,G08,Colony Purification,2640241,rnfD,SO_2511
211,D,12,D12,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,E,12,E12,1,211,297,G,8,G08,Colony Purification,2640241,rnfD,SO_2511
211,F,12,F12,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
211,G,12,G12,1,211,297,G,8,G08,Colony Purification,2640241,rnfD,SO_2511
211,H,12,H12,1,211,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,A,1,A01,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,B,1,B01,1,212,298,E,7,E07,Colony Purification,2792618,SO_2656,SO_2656
212,C,1,C01,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,D,1,D01,1,212,298,E,7,E07,Colony Purification,2792618,SO_2656,SO_2656
212,E,1,E01,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,F,1,F01,1,212,298,E,7,E07,Colony Purification,2792618,SO_2656,SO_2656
212,G,1,G01,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,H,1,H01,1,212,298,E,7,E07,Colony Purification,2792618,SO_2656,SO_2656
212,A,2,A02,1,212,298,H,9,H09,Colony Purification,2397007,SO_2282,SO_2282
212,B,2,B02,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,C,2,C02,1,212,298,H,9,H09,Colony Purification,2397007,SO_2282,SO_2282
212,D,2,D02,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,E,2,E02,1,212,298,H,9,H09,Colony Purification,2397007,SO_2282,SO_2282
212,F,2,F02,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,G,2,G02,1,212,298,H,9,H09,Colony Purification,2397007,SO_2282,SO_2282
212,H,2,H02,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,A,3,A03,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,B,3,B03,1,212,3,E,6,E06,Colony Purification,2063133,SO_1956,SO_1956
212,C,3,C03,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,D,3,D03,1,212,3,E,6,E06,Colony Purification,2063133,SO_1956,SO_1956
212,E,3,E03,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,F,3,F03,1,212,3,E,6,E06,Colony Purification,2063133,SO_1956,SO_1956
212,G,3,G03,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,H,3,H03,1,212,3,E,6,E06,Colony Purification,2063133,SO_1956,SO_1956
212,A,4,A04,1,212,301,D,10,D10,Colony Purification,4547434,SO_4355,SO_4355
212,B,4,B04,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,C,4,C04,1,212,301,D,10,D10,Colony Purification,4547434,SO_4355,SO_4355
212,D,4,D04,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,E,4,E04,1,212,301,D,10,D10,Colony Purification,4547434,SO_4355,SO_4355
212,F,4,F04,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,G,4,G04,1,212,301,D,10,D10,Colony Purification,4547434,SO_4355,SO_4355
212,H,4,H04,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,A,5,A05,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,B,5,B05,1,212,303,C,3,C03,Colony Purification,2797790,mor,SO_2668
212,C,5,C05,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,D,5,D05,1,212,303,C,3,C03,Colony Purification,2797790,mor,SO_2668
212,E,5,E05,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,F,5,F05,1,212,303,C,3,C03,Colony Purification,2797790,mor,SO_2668
212,G,5,G05,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,H,5,H05,1,212,303,C,3,C03,Colony Purification,2797790,mor,SO_2668
212,A,6,A06,1,212,309,D,3,D03,Colony Purification,652337,SO_0625,SO_0625
212,B,6,B06,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,C,6,C06,1,212,309,D,3,D03,Colony Purification,652337,SO_0625,SO_0625
212,D,6,D06,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,E,6,E06,1,212,309,D,3,D03,Colony Purification,652337,SO_0625,SO_0625
212,F,6,F06,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,G,6,G06,1,212,309,D,3,D03,Colony Purification,652337,SO_0625,SO_0625
212,H,6,H06,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,A,7,A07,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,B,7,B07,1,212,311,C,6,C06,Colony Purification,1741005,SO_1652,SO_1652
212,C,7,C07,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,D,7,D07,1,212,311,C,6,C06,Colony Purification,1741005,SO_1652,SO_1652
212,E,7,E07,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,F,7,F07,1,212,311,C,6,C06,Colony Purification,1741005,SO_1652,SO_1652
212,G,7,G07,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,H,7,H07,1,212,311,C,6,C06,Colony Purification,1741005,SO_1652,SO_1652
212,A,8,A08,1,212,312,A,3,A03,Colony Purification,3118977,SO_3001,SO_3001
212,B,8,B08,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,C,8,C08,1,212,312,A,3,A03,Colony Purification,3118977,SO_3001,SO_3001
212,D,8,D08,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,E,8,E08,1,212,312,A,3,A03,Colony Purification,3118977,SO_3001,SO_3001
212,F,8,F08,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,G,8,G08,1,212,312,A,3,A03,Colony Purification,3118977,SO_3001,SO_3001
212,H,8,H08,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,A,9,A09,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,B,9,B09,1,212,313,E,12,E12,Colony Purification,3805526,SO_3648,SO_3648
212,C,9,C09,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,D,9,D09,1,212,313,E,12,E12,Colony Purification,3805526,SO_3648,SO_3648
212,E,9,E09,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,F,9,F09,1,212,313,E,12,E12,Colony Purification,3805526,SO_3648,SO_3648
212,G,9,G09,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,H,9,H09,1,212,313,E,12,E12,Colony Purification,3805526,SO_3648,SO_3648
212,A,10,A10,1,212,313,G,2,G02,Colony Purification,3866375,hemG,SO_3720
212,B,10,B10,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,C,10,C10,1,212,313,G,2,G02,Colony Purification,3866375,hemG,SO_3720
212,D,10,D10,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,E,10,E10,1,212,313,G,2,G02,Colony Purification,3866375,hemG,SO_3720
212,F,10,F10,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,G,10,G10,1,212,313,G,2,G02,Colony Purification,3866375,hemG,SO_3720
212,H,10,H10,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,A,11,A11,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,B,11,B11,1,212,313,F,6,F06,Colony Purification,51761,SO_0044,SO_0044
212,C,11,C11,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,D,11,D11,1,212,313,F,6,F06,Colony Purification,51761,SO_0044,SO_0044
212,E,11,E11,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,F,11,F11,1,212,313,F,6,F06,Colony Purification,51761,SO_0044,SO_0044
212,G,11,G11,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,H,11,H11,1,212,313,F,6,F06,Colony Purification,51761,SO_0044,SO_0044
212,A,12,A12,1,212,314,A,1,A01,Colony Purification,3218307,batB,SO_3094
212,B,12,B12,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,C,12,C12,1,212,314,A,1,A01,Colony Purification,3218307,batB,SO_3094
212,D,12,D12,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,E,12,E12,1,212,314,A,1,A01,Colony Purification,3218307,batB,SO_3094
212,F,12,F12,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
212,G,12,G12,1,212,314,A,1,A01,Colony Purification,3218307,batB,SO_3094
212,H,12,H12,1,212,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,A,1,A01,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,B,1,B01,1,213,314,C,11,C11,Colony Purification,895421,csgB,SO_0866
213,C,1,C01,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,D,1,D01,1,213,314,C,11,C11,Colony Purification,895421,csgB,SO_0866
213,E,1,E01,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,F,1,F01,1,213,314,C,11,C11,Colony Purification,895421,csgB,SO_0866
213,G,1,G01,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,H,1,H01,1,213,314,C,11,C11,Colony Purification,895421,csgB,SO_0866
213,A,2,A02,1,213,315,B,8,B08,Colony Purification,2059694,SO_1953,SO_1953
213,B,2,B02,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,C,2,C02,1,213,315,B,8,B08,Colony Purification,2059694,SO_1953,SO_1953
213,D,2,D02,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,E,2,E02,1,213,315,B,8,B08,Colony Purification,2059694,SO_1953,SO_1953
213,F,2,F02,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,G,2,G02,1,213,315,B,8,B08,Colony Purification,2059694,SO_1953,SO_1953
213,H,2,H02,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,A,3,A03,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,B,3,B03,1,213,316,C,5,C05,Colony Purification,1891892,sapF,SO_1801
213,C,3,C03,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,D,3,D03,1,213,316,C,5,C05,Colony Purification,1891892,sapF,SO_1801
213,E,3,E03,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,F,3,F03,1,213,316,C,5,C05,Colony Purification,1891892,sapF,SO_1801
213,G,3,G03,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,H,3,H03,1,213,316,C,5,C05,Colony Purification,1891892,sapF,SO_1801
213,A,4,A04,1,213,317,B,12,B12,Colony Purification,1079200,cobO,SO_1039
213,B,4,B04,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,C,4,C04,1,213,317,B,12,B12,Colony Purification,1079200,cobO,SO_1039
213,D,4,D04,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,E,4,E04,1,213,317,B,12,B12,Colony Purification,1079200,cobO,SO_1039
213,F,4,F04,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,G,4,G04,1,213,317,B,12,B12,Colony Purification,1079200,cobO,SO_1039
213,H,4,H04,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,A,5,A05,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
213,B,5,B05,1,213,318,C,2,C02,Colony Purification,2353159,crr,SO_2236
213,C,5,C05,1,213,NA,NA,NA,NA,NA,-1,BLANK,BLANK
